PERMNO,CUSIP,TICKER_CRDS,TICKER,Unnamed: 4
50906,88630,ADCT,ADCT,
50948,81685010,SMTC,SMTC,
50972,58441K10,MEG,MEG,
51086,97463710,WGO,WGO,
51263,56357140,MTW,MTW,
51377,63764010,NSM,NSM,
51423,56633010,MCS,MCS,
51457,69036810,OSG,OSG,
51692,72027950,PIR,PIR,
51829,12509F10,CCUR,CCUR,
51925,57734510,MLP,MLP,
51960,57776710,MXWL,MXWL,
52250,36867810,GENC,GENC,
52337,88033G40,THC,THC,
52396,86816810,SUP,SUP,
52425,93965310,WRE,WRE,
52484,5714910,BKR,BHGE,
52792,58718810,MNT,MNT,
52813,58720010,MENT,MENT,
52840,58740510,MRBK,MRBK,
53074,59064R10,MLAB,MLAB,
53082,56063510,MAIR,MAIR,
53110,5652510,BMI,BMI,
53129,46004310,IMC,IMC,
53197,59152020,MEI,MEI,
53373,82617610,SIEB,SIEB,
53381,59408710,MIK,MIK,
53480,59490110,MCRS,MCRS,
53575,22149T10,ATX,ATX,
53604,38308210,GRC,GRC,
53612,54316210,LDG,LDG,
53640,59513710,MSCC,MSCC,
53663,90274810,UIL,UIL,
53727,69832A20,MC,MC,
53859,59668010,MSEX,MSEX,
54199,78430510,SJW,SJW,
54253,55349810,MSA,MSA,
54279,26101810,DSL,DSL,
54391,28176010,AGE,AGE,
54439,68658810,OHB,OHB,
54578,31845710,FAC,FAC,
54594,36110,AIR,AIR,
54624,29297010,ENSI,ENSI,
54704,60782810,MOD,MOD,
54798,55288010,MOGN,MOGN,
54818,41458510,HTSI,HTSI,
55001,89652210,TRN,TRN,
55029,60972010,MNR,MNR,
55212,78463510,SPXC,SPXC,
55213,78118210,RT,RT,
55511,69349H10,PNM,PNM,
55597,57669010,BW,BW,
55597,57669010,MTRN,MTRN,
55781,5981510,BDG,BDG,
55993,63040210,NSSC,NSSC,
56040,63115810,NAFC,NAFC,
56063,35914P10,FTO,FTO,
56143,73282710,POP,POP,
56223,54634710,LPX,LPX,
56363,63948010,NDC,NDC,
56611,63713810,NPBC,NPBC,
56777,63810410,NTSC,NTSC,
56822,63851710,NWLI,NWLI,
56856,5564530,BRT,BRT,
56937,62878210,NTY,NTY,
56945,63902710,NATR,NATR,
56952,14733910,CGC,CGC,
57007,87908010,TRC,TRC,
57066,46221810,ION,ION,
57067,64037610,TNM,TNM,
57103,34720010,FTD,FTD,
57154,37732010,GLT,GLT,
57286,64387210,NEB,NEB,
57330,35874810,FRS,FRS,
57437,48804410,KWD,KWD,
57446,62948410,NYM,NYM,
57509,38241040,GDP,GDP,
57534,65182410,NEWP,NEWP,
57780,65528610,NOLD,NOLD,
57808,92829810,VSH,VSH,
57809,65566310,NDSN,NDSN,
57913,92243A20,AVIR,AVIR,
57913,92243A20,VXRT,VXRT,
58318,88077910,TEX,TEX,
58334,66765N10,NWN,NWN,
58501,36225V10,GPX,GPX,
58560,2942910,ASEI,ASEI,
58675,70108150,PKD,PKD,
58755,5774110,BEZ,BEZ,
58771,75875010,RBC,RBC,
58836,65252620,NEWT,NEWT,
58975,67523210,OII,OII,
59045,49726610,KEX,KEX,
59089,11039410,BRS,BRS,
59126,67724010,OCAS,OCAS,
59185,67786410,ODC,ODC,
59467,96087810,WLB,WLB,
59483,98424960,YRCW,YRCW,
59600,90147610,TWIN,TWIN,
59619,81725T10,SXT,SXT,
59627,92765110,VIR,VIR,
59628,68240610,OLP,OLP,
59774,55081910,LDL,LDL,
60098,68964810,OTTR,OTTR,
60186,69073210,OMI,OMI,
60468,38455610,GHM,GHM,
60548,59087630,MPR,MPR,
60580,89109210,TTC,TTC,
60709,64126Q20,UWN,UWN,
61138,69888P10,PRX,PRX,
61146,69888410,PTC,PTC,
61146,69888410,PAR,PAR,
61188,84489510,SWX,SWX,
61218,69915710,PLLL,PLLL,
61241,790310,AMD,AMD,
61269,70066610,PKOH,PKOH,
61487,635130,AE,AE,
61496,70334310,PATK,PATK,
61516,9057220,BIO,BIO,
61567,42829110,HXL,HXL,
61743,24801910,DLX,DLX,
61787,69345P10,PMFG,PMFG,
61946,9211310,BKH,BKH,
61955,70788210,PVA,PVA,
62033,75421210,RAVN,RAVN,
62042,70705110,PENX,PENX,
62156,09257W10,BXMT,BXMT,
62296,65488910,NLCI,NLCI,
62308,3.80E+14,GL,TMK,
62341,69327R10,PDCE,PDCE,
62367,37429710,GTY,GTY,
62368,69336T10,PHII,PHII,
62376,69336T20,PHIIK,PHIIK,
62383,78376410,RYL,RYL,
62498,95530610,WST,WST,
62500,776810,ARXX,ARXX,
62519,26874Q10,ESV,ESV,
62552,71713930,PARS,PARS,
62770,3216510,ASO,ASO,
62797,5709710,BZ,BZ,
62885,40009520,GBE,GBE,
63060,95059010,WEN,WEN,
63079,49309J10,KEG,KEG,
63125,00847J10,AGYS,AGYS,
63132,26414710,DCO,DCO,
63159,86860710,STS,STS,
63240,72654050,PLX,PLX,
63335,72366410,PES,PES,
63503,15577110,CV,CV,
63562,39788810,GW,GW,
63686,73740710,POSS,POSS,
63715,73912810,POWL,POWL,
63765,84546710,SWN,SWN,
63781,90921810,UNT,UNT,
63811,74006510,PPD,PPD,
63977,74088410,PLFE,PLFE,
64004,58935440,MAX,MAX,
64020,54928210,LUB,LUB,
64135,92929710,WMS,WMS,
64152,74190120,PENG,PENG,
64194,16359R10,RRR,RRR,
64194,16359R10,CHE,CHE,
64258,44929310,ICOC,ICOC,
64275,69343010,PMC,PMC,
64290,62943110,NUI,NUI,
64442,61690020,MR,MR,
64450,64602510,NJR,NJR,
64557,12561W10,CNL,CNL,
64629,58003770,MDR,MDR,
64742,74622830,PCYO,PCYO,
64785,4.01E+13,AGX,AGX,
64864,3201570,AMPL,AMPL,
64929,74731610,KWR,KWR,
64961,65343C10,NXGN,NXGN,
65008,3233250,ASYS,ASYS,
65083,00757T10,ANSI,ANSI,
65138,06423A10,ONE,ONE,
65154,9518010,BLT,BLT,
65163,74905610,QUIX,QUIX,
65226,23330X10,DRS,DRS,
65285,44248740,HOV,HOV,
65293,88091510,TRA,TRA,
65294,74960710,RLI,RLI,
65306,90470810,UNF,UNF,
65365,62846410,MYE,MYE,
65402,83186520,AOS,AOS,
65429,89656D10,SYM,SYM,
65429,89656D10,TPHS,TPHS,
65509,8055510,BLC,BLC,
65518,75061140,RADN,RADN,
65541,21664840,COO,COO,
65700,91192210,USLM,USLM,
65752,87815510,TISI,TISI,
65832,2081310,ALO,ALO,
65939,44416510,HU,HU,
65947,95040Q10,HCN,HCN,
66245,55267610,MDC,MDC,
66253,55353110,MSCS,MSCS,
66368,20451210,CTT,CTT,
66369,75990310,REAL,REAL,
66376,94262220,WSO,WSO,
66413,166910,AEN,AEN,
66587,44448210,HUG,HUG,
66617,76119520,REXI,REXI,
66683,74966010,RES,RES,
66739,82836G10,SFY,SFY,
66739,82836G10,SBOW,SBOW,
66747,46609610,JAX,JAX,
66852,76316510,RELL,RELL,
66967,76657010,RIGS,RIGS,
67002,57667410,MASC,MASC,
67029,46564T10,ITI,ITI,
67046,22087310,CORS,CORS,
67176,12157910,BCF,BCF,
67177,76984110,RESC,RESC,
67193,77019610,RBN,RBN,
67264,7644630,BED,BED,
67360,91325910,UTL,UTL,
67467,8930210,BIG,BIG,
67708,77927310,RSE,RSE,
67723,82632210,SIE,SIE,
67838,12590610,CSS,CSS,
67847,78028710,RGLD,RGLD,
67862,45660710,IMB,IMB,
68049,78352010,RYAN,RYAN,
68145,64051M70,NEON,NEON,
68292,81630010,SIGI,SIGI,
68312,63862010,NHP,NHP,
68340,91911X10,VRX,VRX,
68742,58977Q10,TMR,TMR,
68830,76162410,REX,REX,
68849,89840410,TSY,TSY,
69199,80819410,SHLM,SHLM,
69200,3013710,AMK,AMK,
69382,33587T10,FF,FF,
69446,92792630,VGZ,VGZ,
69586,81170780,SBCF,SBCF,
70092,48666K10,KBH,KBH,
70121,10536820,BDN,BDN,
70308,936310,ARG,ARG,
70616,87154310,SYMM,SYMM,
70659,82707920,SILI,SILI,
70674,40280910,GSE,GSE,
70703,29462810,CWH,CWH,
70704,58039P10,MUX,MUX,
70965,72146710,PPC,PPC,
71395,78412D10,SEN,SEN,
71475,2989910,AWR,AWR,
71538,5826410,BLD,BLD,
71782,84533110,SWWC,SWWC,
71862,68235B10,TINY,TINY,
71985,82569810,SPAR,SPAR,
71985,82569810,SHYF,SHYF,
72005,84722020,SEH,SEH,
72128,84761510,SPEC,SPEC,
72304,85231230,STAA,STAA,
72338,63590610,NHC,NHC,
72486,85362610,SMSC,SMSC,
72494,85388720,SR,SR,
72661,83013710,SIZ,SIZ,
72696,12819510,CAA,CAA,
72776,87234010,CVT,CVT,
72864,9.14E+14,UHT,UHT,
72961,86034210,SVC,SVC,
72980,86037210,STC,STC,
72996,86063010,SF,SF,
73219,86415910,RGR,RGR,
73681,86853210,SUPX,SUPX,
73809,86909910,SUSQ,SUSQ,
74086,87187310,SCTC,SCTC,
74203,87218310,TBCC,TBCC,
74406,87262510,TRR,TRR,
75033,91829F10,VOXX,VOXX,
75034,05722G10,BKR,BHGE,
75070,98147510,INT,INT,
75076,56090510,MF,MF,
75077,57036310,TUG,TUG,
75083,70422710,PXR,PXR,
75101,88710010,TBL,TBL,
75104,92556H10,VIA,VIA,
75104,92556H10,CBS,CBS,
75107,365410,ABMD,ABMD,
75162,33790710,FED,FED,
75175,55262C10,MBI,MBI,
75182,73106810,PII,PII,
75188,38991510,GFR,GFR,
75212,12552710,CIM,CIM,
75215,14754D10,CSH,CSH,
75222,05463D10,AXLL,AXLL,
75233,92240M10,VGR,VGR,
75243,74683K10,PMT,PMT,
75257,87966410,TLAB,TLAB,
75261,57948930,MNI,MNI,
75262,62891610,NSS,NSS,
75269,26817Q88,DX,DX,
75278,01881G10,AC,AC,
75286,14886520,CALA,CALA,
75308,68607910,OS,OS,
75316,83589810,BID,BID,
75326,3938030,ACI,ACI,
75342,59001A10,MTH,MTH,
75351,22876P10,KE,KE,
75351,22876P10,CRO,CRO,
75386,22087M10,CGA,CGA,
75416,74971D10,RPT,RPT,
75432,12513710,CEC,CEC,
75434,30263310,FSII,FSII,
75435,12991520,CALC,CALC,
75454,V3267N10,EXM,EXM,
75460,88034510,TNC,TNC,
75470,59627810,MIDD,MIDD,
75477,1163710,AMI,AMI,
75491,26658Q10,DRTK,DRTK,
75503,4044820,ARTL,ARTL,
75509,86473910,SCNB,SCNB,
75517,57307510,MRTN,MRTN,
75526,2040910,AFAM,AFAM,
75527,74838C10,ZQK,ZQK,
75545,22690110,CMD,CMD,
75550,70149210,PVSA,PVSA,
75556,66405S10,NBN,NBN,
75558,1447710,ARS,ARS,
75573,88337F10,ODP,ODP,
75577,2144110,ALTR,ALTR,
75578,58805610,MERC,MERC,
75591,45167R10,IEX,IEX,
75596,55942440,MAG,MAG,
75603,17275510,CRUS,CRUS,
75605,32081710,FRME,FRME,
75616,34490510,FOOT,FOOT,
75625,29363740,ETS,ETS,
75649,89465010,TG,TG,
75654,19242210,CGNX,CGNX,
75672,96168420,URRE,URRE,
75684,64110P10,NETE,NETE,
75694,09073M10,TECH,TECH,
75696,29134510,EMIS,EMIS,
75729,69366Y10,PWEI,PWEI,
75730,74111310,PRST,PRST,
75733,12562M10,CKXE,CKXE,
75734,41754V20,HNR,HNR,
75819,92276F10,VTR,VTR,
75826,35402110,FMI,FMI,
75831,25379810,DGII,DGII,
75846,45031U10,STAR,STAR,
75851,31996010,FTFC,FTFC,
75853,98974P10,ZIXI,ZIXI,
75854,51841510,LSCC,LSCC,
75860,45253H10,IMGN,IMGN,
75861,36848310,GEHL,GEHL,
75866,51808110,LSCP,LSCP,
75881,37450810,GI,GI,
75892,22660350,CMM,CMM,
75900,5480210,AZR,AZR,
75902,9984910,BORL,BORL,
75905,36237H10,GIII,GIII,
75906,39090510,GSBC,GSBC,
75912,69370C10,PTC,PTC,
75925,55261R10,MAFB,MAFB,
75930,89392920,TRCR,TRCR,
75962,22052430,COR,COR,
75976,64049110,NEOG,NEOG,
75985,40624Q20,HALL,HALL,
75993,94732Q10,WWWW,WWWW,
75998,28556250,ECHO,ECHO,
76000,6.41E+14,NRGN,NRGN,
76008,98951330,ZILA,ZILA,
76020,87160G10,SURG,SURG,
76037,14056D10,CBC,CBC,
76038,09062W20,BLFS,BLFS,
76060,85571610,STBC,STBC,
76081,88516010,THO,THO,
76085,75526710,RDA,RDA,
76091,84403010,SUG,SUG,
76095,43644010,HOLX,HOLX,
76099,24713110,DFG,DFG,
76100,88517530,THOR,THOR,
76110,57681720,MATR,MATR,
76123,79014810,JOE,JOE,
76127,88162F10,TTI,TTI,
76128,92581510,VICR,VICR,
76129,88553510,COMS,COMS,
76135,38732810,GVA,GVA,
76136,48840110,KMPR,KMPR,
76138,7330210,BEAV,BEAV,
76139,68556410,ORB,ORB,
76145,09256G10,EF,EF,
76148,74973W10,RTI,RTI,
76165,04523Q10,ASPT,ASPT,
76181,35177K10,FRF,FRF,
76185,90225210,TYL,TYL,
76195,48268610,KSWS,KSWS,
76197,81311410,SECD,SECD,
76202,26884F10,ESBF,ESBF,
76207,3967010,ACAT,ACAT,
76209,83001P10,SIX,SIX,
76214,87075610,SWFT,SWFT,
76215,45105530,ICON,ICON,
76217,96184010,WTSL,WTSL,
76218,72811730,PLA,PLA,
76223,67082310,CHUX,CHUX,
76224,08160H10,BHE,BHE,
76230,89623910,TRMB,TRMB,
76238,67050910,NEV,NEV,
76259,56491010,MAPX,MAPX,
76261,30214U10,EXPO,EXPO,
76265,92846910,VITL,VITL,
76266,70065810,PRK,PRK,
76272,92746010,VPI,VPI,
76279,57685310,MTRX,MTRX,
76306,04962L10,ATRX,ATRX,
76331,95214520,WCBO,WCBO,
76340,88800230,TPY,TPY,
76359,69002720,OUTD,OUTD,
76366,42273010,HCT,HCT,
76367,208310,ATSI,ATSI,
76371,44952030,IFLO,IFLO,
76372,45810H10,ISYS,ISYS,
76374,45407210,IDEV,IDEV,
76383,05348P40,AVN,AVN,
76383,05348P40,AVNR,AVNR,
76385,56034530,MAIN,MAIN,
76391,58469030,MRX,MRX,
76392,58988910,MMSI,MMSI,
76415,9.18E+14,VBIV,VBIV,
76443,85685510,SFSW,SFSW,
76448,88554L10,TFS,TFS,
76461,92536C10,FHCO,FHCO,
76461,92536C10,VERU,VERU,
76478,29631510,ESE,ESE,
76489,54976410,LUFK,LUFK,
76504,14915010,CATY,CATY,
76507,45665B10,INFS,INFS,
76515,2.23E+14,DHC,DHC,
76515,2.23E+14,CVA,CVA,
76529,66676210,NRIM,NRIM,
76532,98919T40,ZAZA,ZAZA,
76568,83545110,SONC,SONC,
76573,62475610,MLI,MLI,
76582,25827810,DORM,DORM,
76584,4951310,ATML,ATML,
76591,74838J10,QDEL,QDEL,
76598,57791410,MVK,MVK,
76602,69360J10,PSB,PSB,
76613,46204420,IO,IO,
76614,75886F10,REGN,REGN,
76624,69344F10,PMCS,PMCS,
76638,48020T10,JNY,JNY,
76644,91290910,X,X,
76653,3793310,AHG,AHG,
76661,46222210,IONS,IONS,
76671,3562310,ANN,ANN,
76672,75049110,RDNT,RDNT,
76673,76128Y10,RVI,RVI,
76684,41012010,HWC,HWC,
76686,53222Q10,LCUT,LCUT,
76693,44929510,ICOS,ICOS,
76695,69840W10,PNRA,PNRA,
76699,36870620,GNLB,GNLB,
76706,58391610,MEDX,MEDX,
76708,00737L10,ATGE,ATGE,
76710,68858210,OSTE,OSTE,
76711,75893210,RGS,RGS,
76714,75914810,RHB,RHB,
76720,23126W10,CURE,CURE,
76721,22100610,CRVL,CRVL,
76722,85570710,STFC,STFC,
76732,25442310,DIN,DIN,
76736,G0176710,ALKS,ALKS,
76744,92532F10,VRTX,VRTX,
76745,46072H10,IBC,IBC,
76750,61023610,MNRO,MNRO,
76752,74331210,PRGS,PRGS,
76764,83168310,SMF,SMF,
76769,92343P10,VTS,VTS,
76788,88870R10,TVTY,TVTY,
76789,20390210,CFBX,CFBX,
76792,87113010,SY,SY,
76797,92193010,VANS,VANS,
76798,30230110,EZPW,EZPW,
76804,55284810,MTG,MTG,
76837,40502410,HAE,HAE,
76838,74267C10,PRA,PRA,
76839,63501710,FIZZ,FIZZ,
76847,09776J10,BONT,BONT,
76856,33767D10,FCFS,FCFS,
76858,15644G10,DFBG,DFBG,
76858,15644G10,CTRC,CTRC,
76868,36020,AAON,AAON,
76880,03759P10,APHT,APHT,
76888,383030,AXAS,AXAS,
76898,93625810,WARR,WARR,
76904,21684410,COOP,COOP,
76908,89366M30,TRXC,TRXC,
76927,85924110,STRL,STRL,
76945,58494610,MEDW,MEDW,
76946,89352910,TRNS,TRNS,
76960,66575110,NSFC,NSFC,
76978,76011220,RTK,RTK,
76980,77149710,ROCM,ROCM,
76990,83444540,SMTS,SMTS,
76999,87244360,THQI,THQI,
77006,5461510,AXYS,AXYS,
77007,45246520,EVLV,EVLV,
77010,30067T10,XLTC,XLTC,
77015,81782620,SE,SE,
77018,51493610,LFG,LFG,
77026,38258810,GDYS,GDYS,
77032,71356930,PSTI,PSTI,
77037,67958010,ODFL,ODFL,
77043,78503N10,SWS,SWS,
77045,86037010,STEI,STEI,
77052,02744P10,AMZ,AMZ,
77053,96661210,WTNY,WTNY,
77057,63633D10,NHI,NHI,
77077,82491110,SKO,SKO,
77081,98667010,YRK,YRK,
77086,87164M10,ALT,ALT,
77087,02364L10,ASGR,ASGR,
77090,00215F10,ATNI,ATNI,
77106,45787510,IAAI,IAAI,
77114,98141910,WRLD,WRLD,
77117,92956610,WNC,WNC,
77120,44032710,HMN,HMN,
77157,67098H10,OI,OI,
77163,15133V20,CYCL,CYCL,
77165,80042210,JBSS,JBSS,
77171,36867G20,GENR,GENR,
77173,92849730,VTSS,VTSS,
77175,3011120,AMSC,AMSC,
77180,37245M50,GNTA,GNTA,
77181,45814P10,IBNK,IBNK,
77182,G9782210,PRGO,PRGO,
77186,71376C10,PERF,PERF,
77191,88162G10,TTEK,TTEK,
77204,6831310,BARZ,BARZ,
77205,14740B60,CASC,CASC,
77207,10457610,BDY,BDY,
77208,9093110,BSTC,BSTC,
77217,97717P10,WETF,WETF,
77236,69291A10,PHX,PHX,
77239,22002T10,OFC,OFC,
77256,56062Y10,MSFG,MSFG,
77257,78387P10,SBSE,SBSE,
77264,3234610,AMLN,AMLN,
77271,84760C10,SPNC,SPNC,
77279,256710,ABAX,ABAX,
77282,60487110,MSON,MSON,
77289,26689810,DUSA,DUSA,
77292,69329Y10,PDLI,PDLI,
77327,484810,DSSI,DSSI,
77327,484810,ACFN,ACFN,
77338,77669610,ROP,ROP,
77339,91729Q10,USFC,USFC,
77340,73936N10,POWR,POWR,
77347,45670G10,IUSA,IUSA,
77354,80706610,SCHL,SCHL,
77362,53192710,LIFC,LIFC,
77366,13119310,ELY,ELY,
77379,32021810,THFF,THFF,
77392,73173810,PLMD,PLMD,
77393,53566P10,LCTX,LCTX,
77405,54230710,STAR,STAR,
77413,80862K10,SCLN,SCLN,
77415,62877810,NBTB,NBTB,
77420,35610810,FRED,FRED,
77425,90292510,USAK,USAK,
77426,5547210,BSG,BSG,
77427,17116410,CHMD,CHMD,
77433,1.90E+14,CFCP,CFCP,
77435,19041P10,CBSA,CBSA,
77437,59503A20,MBOT,MBOT,
77443,03819M10,AERG,AERG,
77447,44930G10,ICUI,ICUI,
77448,75382010,RARE,RARE,
77453,46636710,JACK,JACK,
77461,91886610,VCI,VCI,
77462,55616P10,M,M,
77472,14886710,POS,POS,
77478,17104610,CBK,CBK,
77486,90321310,UQM,UQM,
77490,89830410,TCNJ,TCNJ,
77501,21925D10,CNR,CNR,
77502,73182210,PMRY,PMRY,
77504,68209210,OMEF,OMEF,
77505,04649U10,ASUR,ASUR,
77512,85856W10,STEL,STEL,
77515,50060010,KOPN,KOPN,
77516,87403A10,TLRD,TLRD,
77517,68394810,OPTN,OPTN,
77519,89834910,TRST,TRST,
77520,108410,AGCO,AGCO,
77521,17111710,CRC,CRC,
77526,7.60E+14,RNST,RNST,
77528,78385910,STBA,STBA,
77530,85837510,SMRT,SMRT,
77555,75959430,REM,REM,
77576,794220,ADVNB,ADVNB,
77582,91891410,VLNC,VLNC,
77584,11844010,BKE,BKE,
77595,03937C10,ARCB,ARCB,
77599,5266630,ADAT,ADAT,
77610,91347P10,PANL,PANL,
77610,91347P10,OLED,OLED,
77628,31749210,FIF,FIF,
77629,90337L10,USPH,USPH,
77633,3849620,ARA,ARA,
77637,35346910,FC,FC,
77643,31982910,FCF,FCF,
77649,G8473T10,STE,STE,
77659,7589610,BBBY,BBBY,
77660,22531010,CACC,CACC,
77662,50105210,KRON,KRON,
77667,4276410,ARRO,ARRO,
77669,31792310,FINL,FINL,
77679,19723610,COLB,COLB,
77699,35952H60,FCEL,FCEL,
77701,17039310,CTEC,CTEC,
77722,87889520,TECUA,TECUA,
77763,86815730,SPN,SPN,
77775,33640T10,FSLA,FSLA,
77780,15352710,CENT,CENT,
77783,3283910,ABCW,ABCW,
77785,29256210,WIRE,WIRE,
77787,98992210,ZOLL,ZOLL,
77790,86316720,STRS,STRS,
77798,70825420,PNNW,PNNW,
77830,42840B10,HITK,HITK,
77857,68193610,OHI,OHI,
77862,52105010,LAYN,LAYN,
77878,50217510,LTC,LTC,
77880,74191710,PDQ,PDQ,
77887,23286110,DKHR,DKHR,
77889,33741H10,FUNC,FUNC,
77897,46459210,ISLE,ISLE,
77900,12591930,CVU,CVU,
77902,16307210,CAKE,CAKE,
77905,09247G10,BFC,BFC,
77917,00191U10,ASGN,ASGN,
77918,53700810,LFUS,LFUS,
77920,P1699413,BLX,BLX,
77967,14090910,CSAR,CSAR,
77971,28608210,EFII,EFII,
77982,45810N30,INMD,INMD,
78001,48836020,KEM,KEM,
78003,92534K10,VTNR,VTNR,
78008,29426L10,EPIC,EPIC,
78009,85890710,SBIB,SBIB,
78015,60315810,MTX,MTX,
78018,21050210,CPSS,CPSS,
78033,40413210,HCC,HCC,
78034,70339510,PDCO,PDCO,
78038,75023610,RDN,RDN,
78044,90467720,UFI,UFI,
78050,9857010,BAMM,BAMM,
78051,74835Y10,QCOR,QCOR,
78054,74906310,QUMU,QUMU,
78062,98975W10,ZOLT,ZOLT,
78066,63937X20,NAVB,NAVB,
78068,85430520,STLY,STLY,
78071,9091120,BIOL,BIOL,
78073,80389340,SATC,SATC,
78077,48282T10,KAI,KAI,
78081,53220K50,LGND,LGND,
78089,87666410,TCO,TCO,
78106,78645R10,SFNT,SFNT,
78112,440310,AACE,AACE,
78137,81190410,CKH,CKH,
78139,20563810,CPWR,CPWR,
78145,92531720,VRSO,VRSO,
78147,55376910,MNTG,MNTG,
78156,40425J10,HMSY,HMSY,
78170,78454L10,SM,SM,
78172,9182610,BBOX,BBOX,
78179,55347740,MRVC,MRVC,
78186,71674830,PQ,PQ,
78189,71415720,PESI,PESI,
78193,69752930,PMTI,PMTI,
78197,76094310,RSCR,RSCR,
78200,78423R10,SHFL,SHFL,
78208,89591910,TRID,TRID,
78209,72764Y10,TUTR,TUTR,
78210,01923A10,AHCI,AHCI,
78211,91359V10,UVE,UVE,
78213,90389910,ULBI,ULBI,
78217,19243A10,CGNT,CGNT,
78231,G0471F10,APAGF,APAGF,
78451,68379710,OPY,OPY,
78495,37677510,GLG,GLG,
78664,88554D20,DDD,DDD,
78688,67001K20,NVLN,NVLN,
78693,91034010,UFCS,UFCS,
78698,65338K10,NXGN,NXGN,
78717,3789910,APPB,APPB,
78756,68752M10,OFIX,OFIX,
78759,G7T16G10,SPNS,SPNS,
78763,74167P10,PRMW,PRMW,
78804,86390210,STU,STU,
78815,15092110,CEGE,CEGE,
78818,45664X10,IFOX,IFOX,
78829,90278810,UMBF,UMBF,
78830,15641R10,TRUE,TRUE,
78836,1.41E+14,CAPS,CAPS,
78841,91851C20,EGY,EGY,
78867,4022810,AGY,AGY,
78875,22544710,CREE,CREE,
78876,22890310,CRY,CRY,
78889,37933610,GLBL,GLBL,
78900,63234710,NATH,NATH,
78903,70978910,PEBO,PEBO,
78908,77451510,RCKY,RCKY,
78915,91348310,UEIC,UEIC,
78927,82981J10,DDR,DDR,
78927,82981J10,SITC,SITC,
78931,14441810,CRE,CRE,
78947,29472R10,ELS,ELS,
78949,51807420,LSR,LSR,
78950,1131110,ALG,ALG,
78953,3823710,APSG,APSG,
78955,05367P10,AVID,AVID,
78956,11453710,BKST,BKST,
78960,91154910,UAMY,UAMY,
78963,16861510,CHS,CHS,
78972,40377710,GYMB,GYMB,
78977,47110910,JAH,JAH,
78981,51509810,LSTR,LSTR,
78990,25065D10,DEST,DEST,
78999,69487310,PSUN,PSUN,
79006,86793170,SCON,SCON,
79007,82488910,SCVL,SCVL,
79013,86102510,SYBT,SYBT,
79013,86102510,SYI,SYBT,
79022,10802T10,VICL,VICL,
79025,76028H20,RPRX,RPRX,
79026,17148410,CHDN,CHDN,
79031,12478510,CBBI,CBBI,
79033,78659830,SGA,SGA,
79039,91180530,USEG,USEG,
79069,493310,ATN,ATN,
79072,05945F10,BANF,BANF,
79089,34988V10,FOSL,FOSL,
79108,80105610,SANM,SANM,
79113,86663410,SUBI,SUBI,
79116,89609510,TCBK,TCBK,
79121,97314910,WIND,WIND,
79131,59803910,MSL,MSL,
79133,3833610,ATR,ATR,
79150,3525510,ANIK,ANIK,
79166,37386510,GABC,GABC,
79189,86601110,SBIT,SBIT,
79195,28885310,PERY,PERY,
79198,88830M10,TWI,TWI,
79209,46062R10,IPX,IPX,
79233,42194610,HR,HR,
79235,423910,AKR,AKR,
79237,H8817H10,RIG,RIG,
79238,87546510,SKT,SKT,
79244,90329340,USG,USG,
79248,37253A10,THRM,THRM,
79249,6846310,BBSI,BBSI,
79251,7813710,BELM,BELM,
79255,24735710,DLP,DLP,
79265,30244510,FLIR,FLIR,
79267,22662K20,CXPO,CXPO,
79289,60920010,MOND,MOND,
79299,69881310,PZZA,PZZA,
79303,29668910,ESND,ESND,
79307,82454310,SHLO,SHLO,
79315,03755M30,CHKE,CHKE,
79336,52989810,LBY,LBY,
79338,80874P10,SGMS,SGMS,
79365,76688310,RINO,RINO,
79366,34407T10,FLYI,FLYI,
79382,74052F10,FDEF,FDEF,
79382,74052F10,PFC,PFC,
79390,36238T20,GTCB,GTCB,
79392,43614110,HLYW,HLYW,
79399,49314310,KTEC,KTEC,
79407,87156220,SYGR,SYGR,
79417,78174810,RURL,RURL,
79427,67071210,NYFX,NYFX,
79436,40049C10,RC,RC,
79444,87484T10,TALO,TALO,
79449,73746410,PPS,PPS,
79467,493410,ACTL,ACTL,
79477,91337710,UAM,UAM,
79491,97425010,WINA,WINA,
79499,45764220,INOD,INOD,
79502,51508L10,LNY,LNY,
79505,56501110,MANU,MANU,
79507,60902710,MCRI,MCRI,
79516,57667K10,MATN,MATN,
79517,71375510,PFGC,PFGC,
79518,74429030,PILL,PILL,
79519,3.61E+14,FSIN,FSIN,
79525,76009U10,RWY,RWY,
79528,78462K10,SPSS,SPSS,
79558,80439510,BFS,BFS,
79559,89208110,TCT,TCT,
79564,G0551A10,ARRS,ARRS,
79568,04648X10,ASYT,ASYT,
79571,59100U10,CASH,CASH,
79580,26779V10,DYII,DYII,
79586,35952310,FTEK,FTEK,
79588,49271M10,GMCR,GMCR,
79607,60886R10,MNC,MNC,
79610,29427310,EBIO,EBIO,
79611,62458010,MOV,MOV,
79617,71752810,PHLY,PHLY,
79628,90403410,UTEK,UTEK,
79636,38119T80,GSS,GSS,
79641,21079530,CAL,CAL,
79654,19587210,CLP,CLP,
79667,6777410,BKS,BKS,
79668,7745410,BWC,BWC,
79668,7745410,BDC,BDC,
79672,98885810,ZLC,ZLC,
79678,00507V10,ATVI,ATVI,
79682,20160710,CLBK,CLBK,
79683,22530210,CMOS,CMOS,
